starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	2	27	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	2	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	4	25	29	24
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	2	27	29	25
Sun Jul 23 21:00:05 2017	1500836405	4	26	29	23
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	3	27	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	0	29	29	29
Sun Jul 23 21:00:05 2017	1500836405	6	24	29	23
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	2	27	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	5	25	29	25
Sun Jul 23 21:00:04 2017	1500836404	4	25	29	25
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	1	28	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	2	28	29	27
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	4	25	29	21
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	2	28	29	26
Sun Jul 23 21:00:04 2017	1500836404	2	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	10	19	29	19
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:05 2017	1500836405	4	25	29	24
Sun Jul 23 21:00:04 2017	1500836404	3	27	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	5	24	29	24
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	2	27	29	27
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	4	26	29	23
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:05 2017	1500836405	1	28	29	25
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	0	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	5	25	29	25
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	5	25	29	25
Sun Jul 23 21:00:05 2017	1500836405	3	26	29	25
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	8	21	29	21
Sun Jul 23 21:00:04 2017	1500836404	3	27	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	5	25	29	25
Sun Jul 23 21:00:05 2017	1500836405	3	27	29	25
Sun Jul 23 21:00:04 2017	1500836404	4	25	29	25
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	29	29
Sun Jul 23 21:00:05 2017	1500836405	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	3	27	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	11	19	29	18
Sun Jul 23 21:00:04 2017	1500836404	2	28	29	27
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	4	26	29	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:05 2017	1500836405	1	28	29	24
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	0	29	29	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	29	28
Sun Jul 23 21:00:04 2017	1500836404	3	27	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	27
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	4	26	30	26
Sun Jul 23 21:00:05 2017	1500836405	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	6	23	30	23
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	2	28	30	22
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	3	27	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:05 2017	1500836405	4	26	30	25
Sun Jul 23 21:00:05 2017	1500836405	4	26	30	26
Sun Jul 23 21:00:04 2017	1500836404	3	27	30	27
Sun Jul 23 21:00:04 2017	1500836404	3	27	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	15	15	30	12
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:05 2017	1500836405	0	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	1	28	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	5	25	30	25
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	3	27	30	22
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	3	27	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	5	25	30	25
Sun Jul 23 21:00:05 2017	1500836405	3	27	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	2	28	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	2	27	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	2	27	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	2	27	30	27
Sun Jul 23 21:00:04 2017	1500836404	2	27	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	3	27	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	4	26	30	25
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	4	26	30	25
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	4	25	30	25
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	2	28	30	26
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	23
Sun Jul 23 21:00:04 2017	1500836404	10	19	30	19
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	4	25	30	24
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	7	23	30	23
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	27
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	5	25	30	25
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	27
Sun Jul 23 21:00:04 2017	1500836404	2	28	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:05 2017	1500836405	3	27	30	25
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	4	26	30	25
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	1	28	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	10	20	30	20
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	28
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	10	20	30	20
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	12
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	27
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	4	26	30	24
Sun Jul 23 21:00:05 2017	1500836405	1	29	30	24
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:05 2017	1500836405	3	27	30	26
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	0	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
Sun Jul 23 21:00:04 2017	1500836404	1	29	30	29
